  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      311        4.569        5.182            0      509.288      481.861       74.613
      312        4.529        5.328            0      533.765      500.229       79.177
      313        4.553        5.201            0      519.040      525.579       74.638
      314        4.390        5.339            0      522.622      502.114       77.541
      315        4.330        5.670            0      568.877      628.304       79.104
      316        4.479        5.313            0      536.539      588.839       78.789
      317        4.278        5.454            0      552.672      615.853       72.361
      318        4.367        5.559            0      559.316      599.714       78.477
      319        4.214        5.432            0      557.973      590.128       76.318
      320        4.309        5.502            0      566.820      597.862       72.430
      321        4.351        5.429            0      552.877      599.530       79.725
      322        4.366        5.362            0      544.638      560.515       79.093
      323        4.347        5.443            0      554.236      576.704       76.231
      324        4.523        5.328            0      518.870      534.963       80.922
      325        4.627        5.282            0      536.288      550.354       74.875
      326        4.560        5.239            0      526.979      547.552       77.002
      327        4.563        5.289            0      528.264      556.613       73.950
      328        4.492        5.273            0      523.662      546.077       74.654
      329        4.472        5.339            0      547.131      537.753       76.339
      330        4.509        5.263            0      535.320      562.326       72.427
      331        4.471        5.404            0      535.613      534.155       71.296
      332        4.466        5.354            0      551.806      554.992       76.180
      333        4.446        5.325            0      523.101      537.743       75.633
      334        4.409        5.370            0      534.070      538.374       75.597
      335        4.445        5.450            0      532.051      551.756       71.114
      336        4.572        5.367            0      520.194      525.143       78.758
      337        4.584        5.127            0      507.155      504.229       74.816
      338        4.645        5.311            0      559.655      566.754       76.284
      339        4.539        5.299            0      527.186      541.986       81.382
      340        4.532        5.473            0      544.224      573.726       78.319
      341        4.538        5.388            0      526.137      534.373       78.229
      342        4.526        5.273            0      533.152      558.467       73.698
      343        4.478        5.439            0      542.924      548.882       78.427
      344        4.634        5.225            0      544.813      540.938       77.891
      345        4.592        5.225            0      528.646      542.430       75.920
      346        4.487        5.401            0      537.261      568.700       75.197
      347        4.596        5.175            0      521.732      535.165       80.664
      348        4.560        5.300            0      537.699      555.363       77.698
      349        4.550        5.339            0      528.162      515.550       76.474
      350        4.606        5.280            0      530.481      532.761       81.190
      351        4.630        5.231            0      526.324      489.904       79.476
      352        4.505        5.514            0      540.954      550.425       79.932
      353        4.566        5.279            0      530.210      522.961       74.536
      354        4.574        5.294            0      523.110      522.175       75.583
      355        4.581        5.211            0      516.623      509.358       76.985
      356        4.587        5.295            0      527.810      549.309       78.486
      357        4.499        5.301            0      529.367      536.793       77.483
      358        4.616        5.214            0      514.197      520.876       73.461
      359        4.533        5.316            0      527.408      536.828       75.825
      360        4.541        5.290            0      532.095      524.984       74.349
      361        4.565        5.366            0      543.748      557.968       75.981
      362        4.407        5.507            0      550.476      580.235       77.731
      363        4.418        5.428            0      527.879      535.348       72.743
      364        4.489        5.342            0      530.660      551.071       77.410
      365        4.568        5.202            0      514.399      509.025       71.914
      366        4.552        5.278            0      533.117      536.918       79.009
      367        4.551        5.339            0      549.851      535.394       73.093
      368        4.544        5.466            0      543.726      556.403       78.715
      369        4.502        5.398            0      539.363      545.079       81.227
      370        4.521        5.330            0      536.825      556.381       76.287
      371        4.569        5.276            0      519.866      547.347       75.810
      372        4.450        5.499            0      539.034      562.314       70.048
      373        4.574        5.246            0      529.261      563.092       77.367
      374        4.614        5.329            0      539.750      543.857       79.673
      375        4.553        5.323            0      542.492      554.655       77.689
      376        4.615        5.170            0      519.068      511.695       74.244
      377        4.507        5.363            0      531.556      531.603       77.721
      378        4.445        5.327            0      528.428      530.286       74.065
      379        4.505        5.237            0      514.985      530.222       78.988
      380        4.523        5.264            0      513.206      524.867       75.872
      381        4.430        5.373            0      526.387      556.187       78.278
      382        4.546        5.165            0      514.441      522.240       77.835
      383        4.436        5.405            0      537.066      571.229       77.761
      384        4.650        5.138            0      504.230      509.003       79.491
      385        4.530        5.314            0      512.991      539.876       76.768
      386        4.623        5.241            0      516.882      545.575       81.206
      387        4.441        5.384            0      550.331      601.538       73.048
      388        4.303        5.591            0      573.909      616.768       75.713
      389        4.619        5.189            0      531.105      555.472       77.995
      390        4.504        5.263            0      522.247      506.942       72.493
      391        4.561        5.270            0      537.280      549.210       78.991
      392        4.598        5.278            0      536.384      545.181       72.550
      393        4.567        5.206            0      524.228      559.999       75.713
      394        4.495        5.320            0      516.190      521.725       73.706
      395        4.523        5.346            0      527.356      529.312       78.676
      396        4.571        5.222            0      527.114      523.366       73.621
      397        4.587        5.265            0      520.339      512.084       76.139
      398        4.623        5.106            0      505.018      524.073       80.389
      399        4.710        5.149            0      518.017      513.175       75.698
      400        4.545        5.320            0      520.507      530.410       82.676
      401        4.612        5.100            0      507.322      529.540       71.872
      402        4.558        5.355            0      525.718      551.308       76.059
      403        4.585        5.259            0      524.582      502.848       80.241
      404        4.656        5.255            0      518.854      513.106       82.987
      405        4.587        5.129            0      509.107      466.985       76.661
      406        4.400        5.516            0      550.771      511.476       74.408
      407        4.475        5.341            0      534.618      502.690       73.384
      408        4.486        5.411            0      552.510      554.377       76.158
      409        4.566        5.319            0      546.036      520.172       76.250
      410        4.516        5.303            0      540.903      546.246       68.325
      411        4.571        5.231            0      523.846      534.422       79.509
      412        4.491        5.314            0      542.248      562.369       71.043
      413        4.707        5.001            0      513.335      543.259       73.820
      414        4.424        5.321            0      528.587      523.145       78.918
      415        4.437        5.407            0      545.722      532.421       75.619
      416        4.483        5.358            0      536.238      549.556       75.948
      417        4.492        5.373            0      541.512      541.784       74.990
      418        4.397        5.326            0      537.798      551.586       71.701
      419        4.500        5.281            0      536.434      561.177       75.843
      420        4.364        5.343            0      552.952      563.813       72.415
      421        4.497        5.398            0      549.919      587.491       73.723
      422        4.437        5.482            0      540.086      573.961       74.651
      423        4.535        5.188            0      507.940      529.160       77.222
      424        4.485        5.292            0      532.724      552.039       76.206
      425        4.442        5.208            0      505.775      496.147       74.959
      426        4.428        5.408            0      525.508      509.763       76.430
      427        4.491        5.361            0      529.267      530.955       71.405
      428        4.505        5.484            0      552.533      544.470       81.115
      429        4.338        5.469            0      537.810      503.934       74.715
      430        4.542        5.377            0      549.621      515.608       73.316
      431        4.380        5.479            0      543.178      516.978       75.359
      432        4.556        5.257            0      523.613      515.913       80.850
      433        4.476        5.229            0      529.613      539.499       76.176
      434        4.588        5.098            0      512.319      475.287       76.939
      435        4.664        5.136            0      511.577      506.666       76.600
      436        4.495        5.333            0      533.898      554.615       74.394
      437        4.684        5.169            0      514.721      498.936       76.618
      438        4.460        5.415            0      562.194      550.551       74.703
      439        4.479        5.378            0      577.923      575.822       72.926
      440        4.463        5.252            0      537.228      537.898       76.701
      441        4.509        5.291            0      524.833      529.008       72.858
      442        4.457        5.172            0      513.891      508.994       73.983
      443        4.610        5.104            0      506.165      495.775       77.767
      444        4.640        5.151            0      512.050      485.343       80.348
      445        4.521        5.187            0      522.114      503.767       79.144
