## Torsion are defined with the following atomIDs:
# dihed1: ai= 2447 aj= 2446 ak= 2444 al= 2443
# dihed2: ai= 2446 aj= 2444 ak= 2443 al= 2442
# dihed3: ai= 2444 aj= 2443 ak= 2442 al= 2448
# dihed4: ai= 2442 aj= 2448 ak= 2449 al= 2450
# dihed5: ai= 2450 aj= 2449 ak= 2451 al= 2452
# dihed6: ai= 2449 aj= 2451 ak= 2452 al= 2453
# dihed7: ai= 2451 aj= 2452 ak= 2453 al= 2455
# dihed8: ai= 2456 aj= 2457 ak= 2458 al= 2459
# dihed9: ai= 2457 aj= 2458 ak= 2459 al= 2460
# dihed10: ai= 2458 aj= 2459 ak= 2460 al= 2462
# dihed11: ai= 2441 aj= 2440 ak= 2439 al= 2438
# dihed12: ai= 2440 aj= 2439 ak= 2438 al= 2437
# dihed13: ai= 2434 aj= 2433 ak= 2432 al= 2431
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10  dihed11  dihed12  dihed13
211  -77.369  172.958  154.085  118.060 -162.137  165.768  174.246    8.942   78.367 -117.034  125.971  167.806   73.149
212  -90.342  177.898  138.701  110.494 -172.857  159.947  146.670   20.191   60.758 -104.049  120.001  172.380   68.072
213 -121.019  178.937  151.857  111.490 -162.386  164.371  146.189   12.091   96.480 -102.974  135.309  165.026  109.469
214 -144.237  167.021  150.864  105.010 -174.973  175.232  118.678  -22.080   86.681  -12.773  109.642 -162.671   57.636
215  -95.819  166.774  149.993   96.039 -161.214  175.549  159.540  -17.279   99.725  166.531  122.029 -174.514   78.228
216 -140.891  179.890  129.742   90.182 -177.507 -177.829  176.806    1.986   79.825   -6.477  125.752 -173.280   68.500
217 -129.172  170.457  148.962  106.729 -176.310 -171.580  174.223   31.589   54.320  134.353  126.583  178.778   66.991
218 -124.369  171.302  168.337  123.692 -160.462 -176.365  162.093   -5.586   96.744  164.872  132.230  176.967   68.872
219  176.833 -177.539 -144.702   77.155 -157.463  156.693  152.369   -2.372   71.345   24.944  107.880 -168.938   61.121
220 -147.381  178.324 -119.897   97.689 -169.012 -165.120  178.191   11.692   77.862   14.896  126.091  178.013   72.269
221 -153.324  175.518 -151.704   88.188 -161.484 -170.535  159.938    6.944   77.649  -26.273  109.086 -145.110   52.055
222 -177.692  168.482 -137.297  114.357 -170.418  171.906  175.062  -21.859   83.967  131.372  129.651 -175.921   64.655
223 -178.903 -176.881 -146.838   93.761  167.315  172.637 -175.692    9.839   78.538  104.034   97.562 -146.805   47.267
224 -130.471 -177.981 -127.922   65.580 -152.060  172.273   70.117   10.225   60.789 -100.191  125.723 -170.845   78.731
225 -139.654  178.688  137.181   69.451 -170.467  176.129   70.833   -8.849   69.827    2.959  138.318 -179.034   59.208
226 -171.296  170.033 -158.962   83.225 -169.742  164.365   64.359    4.994   82.768    9.830  105.981 -158.436   53.031
227 -124.239 -171.065 -159.000  103.263  163.285  174.552  173.016   14.345   77.252  120.608  115.097 -160.871   32.410
228  144.015  178.027 -146.375   80.385 -153.879 -179.690  170.753    9.464   65.593  127.800  130.316 -172.952   59.346
229 -147.198  179.624 -140.112   85.920 -178.427 -168.437  176.432   22.903   85.089   41.797  119.113 -171.101   34.350
230 -109.324  177.942 -129.966  104.956 -168.098  170.097  136.503    6.352   83.753  -67.986  112.070 -173.465   28.320
231  161.680  176.321 -126.140   91.113 -171.363  176.112  166.674   26.653  101.305   61.793  101.229 -158.842   30.215
232 -178.031  157.973  155.698  118.073 -168.971 -175.542   92.914   -1.398   81.608   22.927  123.312 -177.056   19.237
233  172.529  157.526  157.324  115.794 -178.887  174.794  159.235   44.228   77.793  -35.426  127.950 -167.883   25.321
234  178.941  167.361  162.004   93.800 -173.732 -172.107  157.783    2.952   79.760 -137.921  131.333  170.068   34.219
235 -157.510  179.047  156.938   87.092 -169.868 -167.499  149.222   24.192   74.064 -178.485  123.636  179.986   26.734
236 -147.604 -175.160  147.723   94.786 -159.064 -179.717  173.775  -19.129  103.574  174.657  125.628  168.715   49.902
237 -140.770 -163.018  155.158  110.561 -178.676 -179.526  148.447   -2.063   96.157  -70.787  114.345  166.927   21.612
238 -130.687  168.614 -175.924  109.548 -163.008  174.390  157.178   -8.542   82.069  -17.274  124.509  162.451   20.907
239  175.054  177.676 -148.087   91.151  178.875 -161.846  156.922    8.699   83.439   31.599  146.042  174.427   38.011
240 -119.221  161.175 -147.868   62.406 -163.628 -163.108  173.404    9.658   81.978 -147.502   89.421 -139.172   24.827
241  117.090 -177.147 -151.396  102.373 -179.581  178.030  164.554    7.016   66.781  143.346  104.111 -162.564    6.795
242  168.086 -157.779  176.188   86.993 -172.122 -169.243  149.472   26.163   67.341  154.421  121.918 -162.481   14.215
243 -141.019 -175.289 -154.876  115.250  168.720  147.708   79.307    7.526   73.708 -148.915  140.900  164.740   23.096
244  163.933  152.105  153.203  122.350 -177.666  168.183  125.492   19.671   63.656 -106.687  130.327  156.489   34.688
245 -176.973  160.782 -171.663  114.030 -171.501  177.866  153.340  -23.092   83.821  127.938  128.695  163.788   43.426
246 -166.823  152.871 -166.232  104.237 -168.435 -176.364   73.760    8.413   83.248   41.533  123.993 -164.769   11.113
247  167.291  159.943 -128.726  107.921 -173.453  156.307   68.950  -16.780   82.186   -2.104  106.340 -170.006   11.151
248 -150.787  163.409 -141.578  103.493  170.957 -172.644  141.412    1.580   72.299  121.610  124.759  179.667   20.431
249  158.870  171.700 -139.960   90.025 -160.975  178.151   85.707   12.798   67.460    0.781  112.778 -163.727   44.641
250  -50.130  176.104 -116.223   99.287 -170.158  164.564  142.092   -1.503   70.941  136.119  139.511 -176.727   56.253
251  160.831  157.563 -132.385  111.936 -160.036  169.508   73.480   25.616   67.801  142.876  117.557  179.692   66.137
252 -119.294  174.519 -146.121   89.257  175.655  169.444   59.945   30.624   72.975   54.728   95.614 -152.463   47.596
253  -79.492  179.067 -135.698   84.057 -166.059  163.114   48.550    0.561   85.768  133.996  138.258  174.011   36.659
254 -158.700 -176.305 -179.059   95.311 -171.072  174.358   76.631    8.302   67.124  156.585  106.907 -153.947   11.552
255 -152.938  176.252 -169.404  105.296  174.396  153.536  134.684    2.608   71.692 -134.603  104.278 -170.342   17.685
256  152.009 -177.142  160.967  101.034 -171.184 -171.569   61.007   21.421   71.364  -99.487  109.968 -170.300   40.675
257 -131.051 -175.571 -177.744  116.739  179.761  174.230   73.986    5.261   75.188 -112.508  107.008 -165.096   40.308
258  175.236  177.321 -153.056  100.252  173.468  164.838   62.613  -14.309   62.668 -110.684  114.899  179.621   38.198
259 -130.992 -177.267 -179.116  114.465 -158.350  173.464   95.709   20.737   70.096 -137.669  110.763 -146.564  -26.911
260 -100.020 -171.478 -146.488  131.263  172.897  164.893  156.622  -16.404   78.406 -118.957  102.714 -156.514   -3.103
261  110.716  163.643 -143.928  107.622  178.173  173.638  150.937   15.565   77.230  176.806  121.772  161.013   37.973
262  168.988  173.353  152.133  133.516 -180.000  165.534   70.790   15.732   60.935  144.129  115.408 -177.790   15.430
263  137.000 -173.699  156.639  106.937 -171.967 -155.911   84.736   21.172   71.955  -22.039  123.655  167.529   57.831
264  171.483 -160.430 -163.713   88.477 -168.183 -171.191  175.109   -1.660   76.438   10.324   96.915 -178.102   52.450
265 -110.277 -172.564 -132.133   93.494 -167.727  161.783  162.698   -1.125   77.467   26.923  107.791 -173.399   31.752
266  121.826 -174.506 -156.319  127.959 -170.601  176.033  144.764   18.039   77.450   19.334  105.932 -178.336    5.444
267  -64.475  178.228  168.249   89.916 -158.729  177.636  129.126    1.418   88.223   30.097   98.378 -172.642   38.095
268  153.377 -163.271 -133.573   86.769 -177.357  176.633  143.778   -5.451   80.552 -114.522  101.794 -179.157   51.653
269 -135.376  176.030 -134.790   79.485 -169.847  166.739  179.706   21.171   75.099   -8.432  139.954  161.934   28.570
270 -117.748  176.505  162.193  106.789 -170.443 -174.653  156.946   11.656   70.997 -131.672  112.835 -168.530   13.514
271  161.891  166.406 -165.914   82.949 -155.368  166.173  166.548   -2.670   71.177 -105.894   92.925 -168.205   19.078
272  138.996 -179.083  177.303  109.510  177.211  160.624  162.955    5.727   74.928   20.570  108.976 -173.109   33.790
273 -154.969 -160.981  173.403  109.312 -152.392  176.106  126.650    8.959   74.921   19.069  108.439  167.497   30.303
274 -170.781 -177.771 -168.629  104.917 -164.900  177.395  155.716    9.985   78.774    7.837   79.338 -170.644   35.673
275  177.802  169.618  177.749  105.281 -165.850  175.146  152.204    4.839   69.255 -121.706   90.825 -166.086   27.093
276 -158.010 -167.820 -169.707  118.963 -174.636  156.367  144.919   -9.949   82.825   22.767   99.697 -178.426   32.275
277  132.576  165.401 -157.706  103.331  176.885 -172.887  152.645   30.070   56.100    5.454  113.507 -172.793   21.201
278 -141.977  166.475 -132.710   92.062 -164.738  172.351  154.688    9.172   72.479   19.460   96.578 -159.143   22.495
279  135.502 -168.940 -174.550   85.584 -164.956  164.251  161.516    2.809   70.874  -96.142  113.535  178.227   32.239
280 -138.373 -160.638 -116.715   75.598 -178.800  168.713   87.048   12.463   70.995 -113.300  115.068  175.195   41.210
281 -111.232  159.419 -110.374   92.069 -173.361  176.650  137.988   17.624   72.444  -26.099  113.925 -170.269   38.605
282 -137.298 -168.403 -151.955   94.626 -163.820 -176.649  149.540    9.217   79.710   49.759  118.133  179.469   14.471
283  173.694  159.492 -160.114   77.912 -174.444  173.851 -179.501   -0.580   81.300   52.740  108.306 -151.291    2.456
284 -120.255 -171.276  168.115   84.117 -173.384  171.208  145.131   12.717   72.349   53.923  105.116 -166.854   24.706
285  -85.878  177.370 -169.714   86.217 -177.160 -164.146  170.884    9.761   85.176  -84.791  113.153 -155.838   23.837
286 -134.797  178.532 -162.182  116.045 -174.103  173.449  165.749    9.334   69.992   -7.740  125.383 -170.165   19.764
287  128.726  178.822  175.126  100.858 -151.762  177.271  153.136    1.331   83.487  -76.601  123.299 -172.312   47.828
288  102.276  174.802 -148.605   93.778 -157.380  174.381 -176.341   23.594   68.801   -8.701  136.234  172.261   37.354
289 -168.709  177.595 -154.340   96.038 -147.157  179.501  169.421   15.672   66.758  122.638   99.222 -175.764   49.101
290  169.092  171.787 -154.256  108.679 -170.727  178.158  160.646   20.729   68.982  -75.490  119.515  174.864   41.359
291 -157.264  173.331 -161.695  120.725  175.118  178.352  168.873   12.749   67.036   22.725  121.337 -167.702   55.315
292 -147.906  172.355 -148.995   90.781 -168.327 -172.400  162.532   27.857   80.550 -174.378  135.149 -177.965   37.448
293 -166.031 -169.581 -144.948   97.149  174.840  167.302  172.800   32.625   59.264 -107.197  113.092 -146.115   49.907
294 -126.762 -168.978 -142.622   64.048 -153.712 -169.349  168.519    6.771   78.883  -13.188  128.752 -154.135   43.792
295 -144.905 -172.255 -137.221   83.212 -165.309 -166.424   71.324   18.256   68.782   16.882  113.844 -170.693   51.831
296 -138.297  172.161 -142.148  106.144 -172.901 -164.463   65.419   22.059   62.314   18.421  123.194  177.321   39.353
297  126.301  162.287 -109.701   80.006 -155.212  160.320   73.049    3.441   77.348    1.412  117.899 -169.180   16.175
298 -166.677 -177.836 -156.545   60.938 -174.498  162.496   69.967    4.004   79.547 -115.443   97.729 -175.712   28.040
299  172.378  179.819 -142.778   83.514 -174.708 -175.930  -68.123    5.802   70.083  -77.610  122.924  175.307   56.241
300  159.522 -171.389  175.819  108.647 -167.542 -174.247  -71.103    9.945   72.482  141.711  124.677 -179.082   30.291
301 -143.305  178.619  174.137  152.175 -170.381 -169.248  -64.951   21.621   63.904  149.654  109.627 -174.590   29.752
302  149.286  170.254  162.424  151.051   78.117  175.421  159.081  -10.128   87.170   31.603  115.968 -172.733   25.436
303  165.680 -166.704  169.527  161.339   51.423  172.892  159.208    3.197   70.288 -111.310  104.059 -169.268   -0.380
304  127.703 -178.943  139.203  130.955 -161.675  169.991   62.470   12.928   81.269 -168.799   96.981 -165.232   10.455
305 -178.483 -156.442  127.816   97.032 -162.092  179.939   83.208   23.712   68.297  152.522  123.113 -163.802   18.931
306  174.856  173.950 -138.525   88.146 -167.885  167.084  166.756    0.464   85.552  122.356  115.820 -169.002   12.568
307 -111.414  174.395  -74.702   99.809 -166.305 -171.063  154.694   24.078   63.880  174.088  108.635 -170.325   13.731
308 -179.484  174.371 -154.790   85.538 -169.082  167.364  155.293   25.194   76.126  159.525  138.826  170.950   32.541
309  142.704  176.061 -139.788   66.379 -147.982  177.002  157.734    3.523   61.487   28.485  127.081  175.729   47.221
310  134.214  170.534 -117.898   81.834 -178.819 -170.035  172.705    3.454   66.208    6.832  119.501 -169.631   31.985
311 -154.067  179.852 -126.010   77.173  176.036 -177.114   85.215   11.261   69.340   18.445  108.865 -178.080   38.565
312  175.103 -171.203 -176.849   97.049 -168.391 -166.473   80.093   -8.476   73.425    2.553  113.592  172.141   44.229
313  155.641  169.116  162.169  130.802  179.629  169.496   77.640    2.665   69.063  130.180  105.466 -166.474   32.113
314  148.890 -164.504 -173.380  126.357  178.827 -173.694   76.943   10.717   66.128  151.439  111.580 -174.081   35.415
315 -156.816 -165.814 -169.281  118.386 -158.939 -176.144   77.443    7.202   71.686   25.673  114.115  175.115   41.261
316  153.402 -174.041 -148.526   88.168 -172.909  179.504   84.616   21.558   58.730   20.073  130.195  178.759   54.551
317 -131.728  174.137 -127.547   57.859 -136.855 -179.942  166.010    6.587   72.431    1.135   66.883 -149.098   35.092
318 -169.203  173.478 -149.802   96.689 -163.187  171.072  138.053   -9.440   89.584   53.412  125.451  165.934   43.792
319 -176.213  173.505 -130.926  106.586 -163.322  151.268  165.208   -2.208   70.410 -100.032  117.999  172.550   19.020
320  -98.231 -177.113 -149.300   77.938 -163.913  173.532  172.901    5.613   65.001 -110.572  118.093  178.785   36.102
321  168.485 -170.137 -156.182  101.991 -163.630  158.940  148.574   18.276   71.649 -110.981  103.884  177.643   44.055
322 -163.984  167.673 -156.036  115.717  179.207  171.492  153.812   -0.841   69.567 -100.687  135.653  171.930   45.355
323  174.531  164.743 -176.805   72.003 -151.201  175.027  164.701  -13.199   72.832 -102.804  123.835 -173.702   65.560
324 -139.516  178.749  173.231  104.999 -171.839 -170.689  169.389  -12.309   67.592 -110.647  104.140 -165.303   43.885
325 -139.633  164.297 -155.601  132.033 -175.168  167.740  168.040   10.867   66.090  -10.444  112.901 -173.785   32.459
326  126.461  177.491 -150.941   74.672 -166.263  172.929  167.251   27.375   60.549   18.097   98.559 -144.149    6.356
327  167.738  174.553 -137.229   82.080 -161.486  172.562   74.831    1.957   86.268   34.505  104.999 -159.294   30.783
328  166.368 -177.399  171.640   75.490 -178.216  175.711   78.067    8.361   87.409   42.407  116.406 -159.359  -36.419
329 -145.532  179.474 -144.703   49.908 -137.779  176.806  152.015   -4.046   81.591   43.031  121.866 -172.763  -28.623
330  124.128 -179.854  163.006  105.574 -169.924  170.027  167.134   -4.400   93.176   53.266   85.259 -172.571  -30.167
331  144.101 -177.916 -162.282   71.617 -144.867  171.903  171.938  -22.495   86.490    3.794  115.653 -179.961  -17.365
332  168.618 -159.811  176.009   72.271 -159.063  163.380  157.834  -20.186   84.990  170.522  135.938  169.589  -26.015
333  125.745  156.922 -134.465   69.402 -163.597 -179.104  123.906  -13.680   64.036 -107.120  120.450  171.677  -21.261
334  -79.275  166.117 -118.801   65.253 -143.793  165.526   54.229  -10.224   92.285   75.685  109.773 -160.009  -28.809
335  -97.206  170.659 -145.205   59.718 -153.448  160.768   63.820    5.315 -179.260   84.249  114.319 -169.559  -23.845
336 -173.594  177.601 -165.651   95.223 -166.890  173.354   61.781   -9.003  170.832   80.535  131.734  176.512    1.438
337 -167.034  175.766 -149.584   70.529  178.381  179.677   75.065   -5.089 -175.475   69.256  127.633 -170.657   -1.860
338 -139.428  175.960 -123.821   74.344 -153.934  152.057  170.970  -17.499 -164.198  -41.754  150.200  166.845   -1.905
339 -176.567 -179.350 -144.129   58.127  -65.283 -172.269   83.573   -0.181 -158.033  -54.610  112.965 -174.395   -3.455
340 -134.156  177.175 -120.407   92.350  -62.005 -170.773  167.902   -6.748 -178.216  -87.152  141.931  176.242   14.558
341  136.018 -175.654  -82.952  146.452  -71.551 -175.742  154.880  -12.707 -170.141  174.649  130.599 -177.261   -0.721
342 -130.914 -172.299  174.522  133.430  -80.594  167.860 -177.052   -7.236 -175.737  178.164  135.790 -178.545   -5.737
343  178.636 -176.272  153.773  125.147  -92.167  172.357  151.493   11.870  173.265  -45.297  138.875 -174.629   -6.059
344 -137.216 -177.276  145.362  146.795  -77.169 -171.703   64.522  -22.398 -158.376  -58.129  129.521 -178.775   12.920
345 -146.913 -173.508  179.080   99.125 -176.561  173.091  152.491    7.532  177.343  -81.791  136.858  174.100    8.633
346  170.207  172.790 -170.644   80.875 -148.558 -166.922  158.493  -20.204 -161.997  -72.396  138.141  176.497   -3.924
347 -160.520  171.250 -135.143   96.569 -165.078  175.820  169.246  -16.018 -173.299  -65.900  123.594 -175.991    4.514
348  178.662  170.485 -136.462  106.258  173.109  165.907  167.851  -16.141 -157.690  -61.820  132.933  165.004   21.463
349 -134.354  173.692 -172.927   88.399 -170.721 -167.065  162.518   10.711  174.535  -59.332  135.203 -167.561   10.247
350  145.838  168.484 -168.438  125.231 -174.166  168.212  158.316  -18.008 -155.852  -39.540  119.905 -164.262  -16.431
351  167.173 -161.061  165.005  122.742 -170.273  170.992  159.883    2.496 -174.912  -60.965  132.237  176.028   14.418
352 -159.513  179.222 -157.278   97.964 -171.524  176.046  160.034   12.838 -177.864  -75.884  126.626  177.615   15.308
353 -169.504 -173.066  161.125   83.075 -157.582  172.227  146.357   13.966  178.452  -34.145  134.590  177.935   33.565
354 -127.110  176.369  147.282  110.219 -174.864  153.304  165.914    0.800 -173.491 -158.941  114.923 -172.570   19.050
355  143.796  171.645  176.852  108.891  170.305  171.660  172.208  -10.167 -173.851  153.220  123.562  163.338   29.960
356  130.450  169.755 -120.101  102.457 -178.812  164.512  141.063   -2.682 -163.105   33.121  110.105  167.054   37.765
357 -172.728 -178.966 -170.167  100.401  177.352  158.448  167.517  -18.242 -158.535   76.474  122.204 -177.406   15.444
358  117.164  172.064 -135.464  102.672 -161.847  176.323  139.307    7.336  167.854  -57.415  151.722  167.307   12.146
359  161.254 -179.687  146.209  120.632 -162.537 -178.928  109.046    4.473 -172.379  -90.099  123.167 -172.235    3.516
360  117.722 -159.343  132.464  103.149  175.755 -172.196  161.592   11.412 -166.134  -45.447  121.551 -159.364    0.144
361 -110.919  164.846  156.417   88.389 -161.036  174.694  162.238    2.061 -171.926  164.357  115.904 -163.682   -1.678
362  105.084 -164.590  137.819   81.740 -166.187 -174.721  155.645   21.010  179.043   39.721  125.680 -149.128  -14.618
363 -154.029  170.517  167.217   72.965 -164.515  178.777  162.692  -39.775 -162.557  101.017  147.012  169.706  -28.704
364  147.418 -163.570 -159.290   58.372  -84.454 -174.364  164.710    4.045 -174.962 -165.591  121.593 -172.342   -9.084
365 -123.247  166.148  169.586  106.128 -175.063 -161.454  174.587   -4.972  166.499   59.877  141.531  178.983    2.346
366 -129.277 -176.909 -162.449   79.199 -165.366 -179.802  163.211  -24.874 -173.416   11.585  140.672  176.561  -16.999
367  103.222 -179.849 -145.190   66.683 -162.737  177.517 -178.965   -6.135 -160.079   27.348  126.458  169.103   18.313
368 -131.518  170.005 -135.118   62.307 -129.333  179.734  162.554   -9.432 -167.618  -50.809  137.003  170.614  -10.134
369 -178.289 -177.472 -158.162  104.433 -177.031  178.153  168.508   -4.014 -161.577  -46.475  139.108  148.928   13.792
370 -161.128 -176.889 -141.791   85.185  -69.315 -169.940 -176.578  -11.563 -168.803  -66.926  114.178 -170.568    7.740
371  139.742 -174.833 -146.673  100.178  -78.887  177.968  159.844   -0.278 -175.192 -174.728  111.293 -156.681   -9.765
372  144.808  166.620 -142.266   90.265  -74.661 -163.443  168.437   -3.313 -175.237 -171.450  113.581 -177.248    4.639
