  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      489        2.242        4.318            0      471.081      474.878       79.294
      490        2.179        4.423            0      481.795      482.951       80.883
      491        2.324        4.356            0      478.692      483.762       80.205
      492        2.410        4.366            0      480.106      496.827       81.008
      493        2.288        4.297            0      470.842      493.899       84.249
      494        2.224        4.456            0      480.889      467.697       76.892
      495        2.082        4.585            0      495.286      531.226       73.076
      496        2.214        4.603            0      490.123      479.724       81.612
      497        2.357        4.434            0      479.829      516.308       85.214
      498        2.210        4.669            0      495.342      504.175       77.832
      499        2.338        4.455            0      476.674      478.003       92.583
      500        2.305        4.439            0      476.969      510.669       85.614
      501        2.142        4.259            0      465.590      523.762       87.763
      502        2.191        4.427            0      475.524      525.036       83.061
      503        2.189        4.507            0      486.274      528.500       80.458
      504        2.438        4.265            0      471.686      481.579       84.191
      505        2.144        4.355            0      478.673      515.378       79.594
      506        2.066        4.429            0      483.388      513.932       83.696
      507        2.262        4.451            0      485.596      493.397       82.671
      508        2.195        4.444            0      480.414      469.083       80.359
      509        2.192        4.382            0      474.933      464.968       84.312
      510        2.104        4.460            0      476.926      454.063       74.788
