## Torsion are defined with the following atomIDs:
# dihed1: ai= 2442 aj= 2443 ak= 2444 al= 2445
# dihed2: ai= 2441 aj= 2440 ak= 2438 al= 2437
# dihed3: ai= 2440 aj= 2438 ak= 2437 al= 2436
# Frame#   dihed1   dihed2   dihed3
4177   43.159  146.897  175.962
4178  -66.659  146.462  176.833
4179  -89.402  136.691 -173.045
4180 -127.016  146.555 -169.453
4181  117.543  141.692  174.186
4182 -173.527  149.132 -173.469
4183  -11.905  135.878  177.719
4184   47.233  148.982 -163.305
4185   59.405  118.751  165.612
4186 -179.599  133.884  171.856
4187  -37.209  150.947 -179.586
4188 -177.738  123.967  158.695
4189   58.977  128.205 -172.932
4190  165.209  144.052 -157.094
4191 -168.047  135.052 -177.844
4192  -59.641  129.256  174.782
4193  157.992  151.971  179.032
4194 -152.802  148.744 -176.170
4195  106.076  147.453  179.251
4196  -34.407  134.793  177.072
4197  -71.725  151.156  174.737
4198   95.822  134.263  176.982
4199  -70.092  131.368  167.015
4200   78.062  139.228  167.169
4201  -12.987  139.462  178.869
4202   95.783  120.187  169.992
4203  -98.223  150.083  175.862
4204   -7.175  119.077  170.427
4205  106.811  131.096  168.161
4206  -29.414  125.978  178.483
4207  -26.468  135.535  172.947
4208  -62.638  120.125  156.719
4209 -130.779  136.976 -160.028
4210  -97.113  140.077  179.961
4211  -20.356  136.676  174.643
4212 -110.484  125.825  176.491
4213  104.687  124.577  177.925
4214 -120.847  130.134 -178.737
4215   -9.003  120.861  160.666
4216    2.090  141.203 -169.020
4217  -94.963  140.755  175.955
4218 -124.347  129.747 -177.986
4219 -138.741  132.712 -177.156
4220 -140.929  143.821 -168.759
4221  -37.708  137.700  179.833
4222   -2.423  139.403  176.425
4223    0.706  152.535 -176.949
4224  -23.362  123.078 -176.028
4225 -164.790  130.499  177.703
4226  107.457  128.409  173.090
4227  100.412  124.015 -168.365
4228  140.287  129.822  166.233
4229  157.910  138.073 -176.588
4230    6.348  133.676  174.805
4231 -154.783  142.360 -175.227
4232  104.740  144.312  174.134
4233 -153.416  150.957  172.485
4234 -138.927  134.588 -179.229
4235  147.635  157.649 -172.395
4236  167.653  153.091 -174.234
4237 -110.372  139.606  164.123
4238  138.451  140.660 -166.955
4239  177.317  132.989 -177.257
4240  123.956  132.930  171.580
4241  -30.881  139.761  179.036
4242 -141.042  137.236  174.795
4243   56.191  137.541  163.378
4244  122.344  135.988  161.824
4245  106.575  123.993 -171.897
4246   44.548  144.168 -173.001
4247 -117.599  138.170 -172.651
4248 -142.568  142.160 -167.802
4249   27.019  151.896 -172.752
4250   26.027  150.107 -177.523
4251 -163.423  148.004 -179.006
4252  -49.002  145.545  170.299
4253   -1.052  126.330  157.685
4254  -10.593  124.381  179.938
4255   19.779  149.596  178.490
4256   42.770  157.315  172.236
4257  126.947  127.498  162.417
4258 -139.265  144.489 -175.389
4259    3.288  132.741  157.251
4260 -176.663  150.916  171.379
4261 -158.714  130.115 -170.703
4262  -51.492  150.227  173.425
4263  -74.738  145.460  167.870
4264  -34.374  138.734  166.189
4265 -115.658  136.138 -178.251
4266 -112.901  149.214 -172.161
4267  -79.755  142.359 -179.148
4268   14.269  131.226  174.782
4269   55.975  147.612  164.808
4270   24.424  112.409  159.802
4271  -64.361  147.146  170.841
4272  114.087  142.714 -161.472
4273  109.274  136.139 -166.729
4274  -67.538  133.632 -166.564
4275  -71.316  153.315 -176.363
4276  -86.103  132.200  166.858
4277   26.858  114.750  166.483
4278   -2.188  134.191 -179.108
4279  138.667  150.489  166.871
4280   52.472  135.907  178.072
4281  111.852  142.064 -168.157
4282  -93.938  128.689 -174.954
4283   52.819  146.039  173.871
4284  -17.605  127.053  174.368
4285 -148.097  149.287 -174.622
4286 -129.675  144.920  173.196
4287    9.492  139.518  163.532
4288   76.409  135.712 -173.140
4289  111.912  141.856  162.605
4290  169.713  141.157 -178.119
4291 -175.912  130.802  166.904
4292  -82.870  142.114 -169.284
4293   36.615  135.764 -170.281
4294  -57.126  119.696  179.216
4295 -121.589  124.895  166.743
4296 -117.006  129.573 -178.372
4297  132.472  144.442 -177.000
4298  -97.785  133.890 -172.849
4299   32.545  154.316 -163.757
4300   20.225  139.285  172.934
4301   38.800  131.529  177.533
4302   91.598  131.318 -179.203
4303 -135.103  126.808 -161.502
4304 -129.608  155.338  173.162
4305   92.567  138.773  175.418
4306   95.830  127.286  172.096
4307  111.178  140.443  173.889
4308  105.184  134.917 -179.961
4309  -66.689  148.659  167.206
4310  -66.667  131.958  175.376
4311   32.380  145.525  173.072
4312 -102.576  145.112 -179.424
4313  113.529  141.619  177.129
4314  173.028  147.679 -169.912
4315  136.479  154.817 -167.791
4316 -169.640  138.845 -172.426
4317  150.776  146.831 -172.300
4318  -84.571  124.660  166.458
4319  -83.959  144.008 -177.783
4320  166.555  134.316 -177.774
4321   91.721  133.945  179.804
4322   59.412  128.069  164.984
4323 -173.064  150.658  169.204
4324  -54.938  142.324 -174.277
4325  -83.314  136.029 -161.628
4326   13.273  145.326 -179.225
4327 -151.916  124.063 -161.155
4328  177.509  117.250 -160.816
4329   29.747  139.735 -168.220
4330  134.930  137.078 -171.774
4331  -28.861  141.896  179.617
4332   18.964  142.598 -175.392
4333 -128.932  139.002  177.632
4334   53.308  144.493  175.559
4335  122.356  123.542  163.709
4336 -147.748  143.483 -177.011
4337   88.255  147.048  177.728
4338 -129.022  130.039 -173.587
4339 -156.575  142.697 -171.180
4340  -50.014  140.612  175.905
4341   85.413  134.492  173.337
4342   17.343  127.109  169.420
4343  -46.087  140.008  175.492
4344  -15.169  143.335 -174.820
4345 -116.321  140.976  168.112
4346   30.763  137.815 -179.050
4347   77.685  153.414 -178.549
4348   40.139  146.825 -168.049
4349  -76.770  146.006 -176.162
4350  -55.627  143.915  169.682
4351    4.510  152.610  170.682
4352 -142.646  138.733 -172.923
4353  168.658  143.314 -177.538
4354  169.398  158.942 -175.846
4355  -73.931  147.153  179.292
4356   51.215  132.874  159.864
4357  -37.277  131.034 -168.498
4358  -76.485  118.763  175.311
4359  -58.471  126.700 -172.887
4360 -142.086  122.788 -151.284
4361  -97.250  147.733  179.123
4362  178.238  121.798  179.262
4363  177.598  143.924 -176.310
4364  -56.491  141.820 -176.621
4365   79.028  143.977 -165.553
4366  157.457  121.506 -175.131
4367   39.170  138.967 -177.798
4368  100.388  125.367 -162.322
4369  -57.264  133.415 -145.950
4370   42.042  125.817 -148.974
4371   82.185  134.647 -172.540
4372  -26.727  118.447 -171.479
4373  -78.897  124.767 -163.337
4374  -64.097  129.813 -169.204
4375   84.263  132.540 -175.760
4376  -81.981  109.173 -167.340
4377  -53.805  114.399 -166.002
4378   -6.113  134.967 -165.515
4379 -158.038  124.224 -157.221
4380  -89.222  107.309 -144.162
4381   57.097  140.067 -152.857
4382   58.181  136.433 -166.591
4383  -93.165  120.699 -157.551
4384  159.639  128.743 -155.706
4385  155.171  131.162 -159.132
4386  -15.910  138.816 -174.713
4387   84.807  144.674 -177.533
4388   94.987  136.138 -178.578
4389   21.960  135.564  162.207
4390   81.782  142.997  164.526
4391  -19.826  137.638 -176.765
4392   45.387  143.029  174.217
4393 -129.208  132.509 -169.134
4394  -41.544  155.548  171.915
4395  -14.220  123.996  164.922
4396   84.160  133.795  167.388
4397 -132.335  128.185 -177.744
4398  -28.094  133.107  177.918
4399  -46.384  138.863 -176.262
4400   -3.337  139.578  168.384
4401   16.190  123.318  172.538
4402   90.022  143.559  177.502
4403 -153.086  143.274  171.890
4404 -107.430  127.911  160.844
4405    2.080  143.253  170.506
4406 -179.634  125.901  165.638
4407 -110.410  147.695 -173.080
4408  -78.254  139.462  171.596
4409  -90.635  141.120  173.637
4410  109.857  132.390 -175.420
4411   81.262  125.570  161.877
4412  -98.414  150.678 -168.675
4413  -79.119  139.052  164.550
4414   44.347  144.995 -171.301
4415  155.235  146.828  177.534
4416   61.262  130.377  176.743
4417   26.334  132.687  177.879
4418    7.853  136.319 -176.596
4419  159.355  143.417  177.952
4420  -73.857  147.274  167.277
4421  159.549  138.560  160.958
4422  137.538  132.779 -175.142
4423  151.590  154.828  164.954
4424  147.271  139.642  174.446
4425  -55.654  141.219 -151.863
4426  158.081  131.926 -165.757
4427  -76.215  140.544  179.153
4428  -71.677  133.582 -178.796
4429  -95.166  140.723  167.573
4430  -79.018  156.884  177.872
4431  -54.257  132.115 -163.010
4432 -135.574  165.812 -175.645
4433 -178.597  135.612 -177.982
4434  157.317  139.559 -161.150
4435   34.340  141.502 -169.663
4436  -83.838  136.539 -178.606
4437 -105.512  141.194 -164.065
4438  -70.723  141.079 -154.268
4439  -96.962  127.786 -167.643
4440 -107.416  156.489 -179.266
4441   55.876  137.956 -160.150
4442   25.303  152.410 -178.398
4443  -52.540  134.220 -160.373
4444   63.989  136.620 -161.603
4445 -101.663  145.215  179.517
4446  -98.075  150.132 -164.542
4447  146.711  155.745  171.777
4448  -85.888  116.917 -174.922
4449  -38.707  135.367 -151.830
4450  134.791  136.997 -174.594
4451    9.045  134.186 -160.124
4452   74.200  148.461 -162.931
4453 -177.629  132.354 -173.742
4454 -165.702  130.811 -168.571
4455   55.662  138.399 -170.101
4456   89.112  153.747 -171.359
4457   28.493  133.257 -160.467
4458   53.336  144.866 -169.720
4459   25.279  144.000 -171.416
4460   39.498  127.703 -160.249
4461  -59.679  131.832  171.810
4462  155.070  140.945  177.180
4463  -63.404  134.605 -176.882
4464 -106.259  146.120 -176.458
4465  -33.189  130.059 -170.892
4466  -71.146  117.233 -168.645
4467  -82.292  133.144  146.230
4468  -96.226  144.715  176.748
4469  153.452  144.178  165.298
4470   55.960  153.707  174.628
4471   52.423  136.237 -164.581
4472 -179.789  145.445 -163.774
4473  152.187  145.673  175.602
4474  -87.195  144.636  176.348
4475   43.348  138.690 -158.492
4476  142.418  108.951 -158.852
4477  171.739  139.353 -172.598
4478   82.304  132.076 -162.483
4479   27.946  145.048 -176.207
4480  -97.474  143.481 -162.472
4481  -72.943  147.668  170.239
4482  111.556  144.031  178.177
4483   24.270  109.622 -159.459
4484   69.362  139.192 -169.911
4485   59.739  136.858 -168.844
4486   57.606  138.622 -173.371
4487  178.704  126.177 -151.268
4488   82.571  131.742 -162.841
4489  170.972  130.887 -170.198
4490  -92.027  140.668 -164.301
4491   -1.321  143.010  169.450
4492  -87.510  141.888 -168.265
4493  -99.149  151.468  178.420
4494  137.259  144.440 -179.710
4495 -140.938  143.553  172.831
4496 -104.847  147.839 -177.884
4497  -37.896  167.572 -179.103
4498 -130.532  143.670  179.288
4499  108.007  138.660  178.040
4500  -28.118  141.183  171.865
4501  -40.507  149.543  177.098
4502  -34.370  139.224 -171.925
4503 -149.916  138.107  169.364
4504  -26.226  154.515  160.265
4505 -148.882  144.646 -167.447
4506   -6.506  143.313  166.919
4507  -45.491  156.322  178.299
4508   88.483  114.984  156.038
4509  -21.433  137.119 -171.746
4510  126.182  133.661 -169.683
4511  147.791  117.929 -150.768
4512   90.560  139.163 -178.679
4513   30.886  162.461  166.934
4514 -112.827  127.041  142.569
4515 -175.924  147.070  168.166
4516 -131.766  136.953 -172.828
4517   21.909  131.682 -161.981
4518  -59.473  152.028  173.687
4519 -140.674  140.877  179.143
4520   95.250  150.866  166.247
4521  139.740  155.613 -179.185
4522 -166.265  142.453 -169.165
4523  120.357  141.266 -171.884
4524  116.802  141.530 -166.546
4525   73.068  136.529 -163.489
4526 -113.047  150.513 -170.102
4527 -129.079  143.747 -176.961
4528   64.227  143.543  179.206
4529   -5.290  146.348  175.168
4530  146.014  145.028 -176.769
4531    7.167  148.737 -179.714
4532    0.360  157.392  174.785
4533  -16.790  161.927  168.933
4534  -52.127  154.007  156.757
4535 -155.618  139.318  175.236
4536  162.629  135.885  159.467
4537  171.660  138.844  177.543
4538  -67.971  138.635 -166.911
4539 -108.025  146.338 -179.209
4540   89.154  120.280 -163.442
4541   63.101  133.037 -163.687
4542 -166.343  125.108 -159.719
4543 -154.697  140.316 -172.417
4544  -81.448  132.619 -178.863
4545  -79.969  137.749 -173.286
4546  -80.413  129.272 -176.619
4547  166.312  139.198 -169.435
4548   53.870  141.522 -173.392
4549   82.943  142.323 -166.479
4550  119.062  138.241  179.442
4551   67.581  153.334  150.605
4552 -130.375  132.208  155.666
4553  114.347  136.030  167.270
4554  -60.155  156.276 -178.861
4555   16.920  127.013 -176.815
4556  119.476  154.115 -165.775
4557 -152.446  144.369  171.785
4558 -153.366  134.840  173.686
4559   43.433  130.145 -174.308
4560   88.359  116.459 -178.992
4561  -42.806  137.712 -173.370
4562 -133.211  146.536 -170.092
4563 -141.381  148.972  179.720
4564   83.647  147.066 -166.200
4565   87.298  135.942 -179.157
4566 -105.375  122.343  179.096
4567  -37.159  159.372 -179.937
4568  -45.804  147.896  162.171
4569   85.800  136.677 -178.966
4570 -142.014  155.979 -178.791
4571 -126.736  135.433 -175.512
4572 -175.750  143.693 -178.188
4573  -19.956  148.101 -175.253
4574   45.473  131.307  172.337
4575  109.549  128.284 -174.698
4576 -155.886  135.000 -172.023
4577   66.620  138.796  177.403
4578   78.841  137.738  165.432
4579   67.754  146.961  177.053
4580   48.727  131.244  165.879
4581  -65.181  136.876  178.639
4582  171.845  155.551  169.884
4583  -58.139  145.671  163.202
4584   46.117  147.935  176.947
4585  162.335  140.549 -176.343
4586  -64.112  151.456  173.324
4587  -19.285  144.490  178.911
4588  -58.996  143.249 -166.411
4589 -168.958  155.355  174.974
4590  -82.656  150.974  170.671
4591  155.784  130.093  169.088
4592  109.486  146.448  170.678
4593  145.185  146.153  174.600
4594  -22.381  141.905  179.363
4595 -107.932  128.740  163.746
4596  -17.836  151.598  177.505
4597   31.672  148.572  167.231
4598 -131.484  141.081  171.211
4599  102.134  151.564  171.224
4600   -0.650  163.173 -170.374
4601   -2.000  146.360  168.560
4602  -20.983  121.478  161.802
4603  162.132  150.749 -172.788
4604  -12.909  135.299 -172.594
4605  -21.282  132.881  164.105
4606    2.985  133.338  174.331
4607 -156.807  145.713  179.912
4608   -6.996  136.014 -169.380
4609   -7.717  150.242  173.546
4610  -30.667  134.218 -157.816
4611   19.366  153.374  172.205
4612 -156.816  131.231 -172.362
4613 -103.250  131.812 -161.089
4614  -58.155  133.646 -163.838
4615   63.045  135.458 -175.429
4616   10.922  138.453 -159.715
4617  154.007  155.184 -167.258
4618  -59.936  153.523 -178.697
4619  107.235  132.344 -174.539
4620  137.203  149.171 -161.186
4621   38.830  136.224 -165.521
4622  148.087  140.254 -161.753
4623  -12.380  151.501  173.120
4624   33.019  137.720 -165.742
4625  178.382  145.719  174.745
4626   38.922  139.247 -168.527
4627   30.951  134.657 -172.239
4628  167.713  127.000  176.638
4629  -93.310  124.367 -150.292
4630   41.787  125.351 -161.448
4631  -58.405  137.080 -173.624
4632  -22.670  113.749  164.267
4633  177.525  140.180 -161.242
4634  -85.088  125.488 -165.407
4635 -160.114  115.589 -149.273
4636  179.510  145.020 -173.999
4637  141.363  138.454 -142.642
4638  158.994  128.911 -145.934
4639  109.049  136.792 -163.231
4640   23.914  123.087 -145.843
4641   44.840  135.584 -165.535
4642  -74.992  113.106 -154.907
4643  -82.913  135.697 -143.619
4644  -24.567  128.822 -140.784
4645 -169.056  127.703 -141.409
4646 -155.771  118.772 -173.144
4647   13.431  124.539 -156.586
4648   68.184  114.162 -173.259
4649  -67.765  138.133  175.687
4650  104.737  124.873 -172.769
4651   81.613  132.534 -146.729
4652 -122.003  121.336 -167.821
4653   62.086  123.204 -155.488
4654  169.309  119.332 -145.055
4655  170.119  132.326 -154.430
4656   34.583  123.832 -159.756
4657   53.377  129.110 -154.269
4658  175.355  134.079 -154.759
4659  149.479  122.146 -158.201
4660   12.929  125.970 -158.906
4661   30.394  118.517 -154.695
4662  -54.805  133.682 -161.562
4663  -41.023  132.691 -167.809
4664  152.778  127.732 -168.748
4665  -18.689  118.256 -167.383
4666  166.953  116.772 -150.111
4667   20.524  133.378 -174.730
4668  174.903  127.564 -159.133
4669   41.037  132.356 -153.380
4670   96.904  124.538 -161.905
4671  -90.129  128.933 -167.819
4672   61.393  118.542 -152.444
4673  -22.867  114.840 -171.605
4674  -57.470  127.213 -175.078
4675 -113.479  110.585 -177.358
4676   50.349  137.677 -172.124
4677  158.552  139.033 -160.902
4678 -168.970  131.439 -169.951
4679 -119.298  129.227 -179.223
4680   30.511  142.225 -159.580
4681  145.434  142.864 -167.489
4682  -79.063  142.906 -167.467
4683   29.129  130.725 -158.501
4684   47.023  135.788 -173.343
4685   32.861  148.902 -173.678
4686   28.775  133.703  178.655
4687   -5.002  140.329 -177.890
4688 -135.954  148.733  170.871
4689  -87.844  149.628 -178.462
4690  -86.899  129.597 -178.506
4691  169.749  139.039 -177.099
4692   20.578  139.752 -171.971
4693  -80.264  122.960 -154.394
4694   36.797  139.885 -166.425
4695   34.207  148.482 -177.358
4696  -76.466  140.798 -174.826
4697  -55.816  132.141 -169.889
4698 -178.462  138.513 -172.885
4699  -42.860  133.849  178.271
4700  -42.326  145.242 -179.257
4701  -36.820  146.476  170.634
4702   42.745  147.337 -163.965
4703  -58.289  136.988 -169.176
4704 -125.379  137.552 -166.491
4705  -70.748  134.471  167.842
4706  106.786  150.939  176.344
4707  -97.543  145.978  171.331
4708   73.829  130.011 -175.458
4709  132.541  148.107 -175.812
4710   38.699  132.955 -170.667
4711  -96.351  132.198 -178.064
4712   59.478  142.466 -164.945
4713   70.896  132.805  178.877
4714  174.849  155.897 -176.824
4715  145.754  137.727  164.849
4716 -139.503  133.542  164.744
4717   74.088  134.508 -164.920
4718 -177.295  145.336  179.732
4719  151.117  155.647  171.470
4720 -122.552  124.748 -175.023
4721   15.085  133.314 -179.694
4722   -7.048  145.854 -173.780
4723   50.296  136.029 -179.105
4724   66.324  137.978 -177.196
4725  -94.321  150.714  174.695
4726 -179.551  150.691  169.494
4727   88.439  144.740  178.529
4728  -68.045  136.812 -172.875
4729  -91.755  129.099 -163.670
4730  -88.114  123.976 -145.665
4731  151.759  135.325 -151.525
4732   44.899  144.491  179.396
4733 -143.578  123.540 -173.406
4734 -159.867  123.822 -173.528
4735 -123.785  135.320  178.855
4736  159.285  153.220  171.238
4737  -98.056  148.213 -175.711
4738  -72.091  129.432  163.630
4739  -92.437  121.234 -163.623
4740  143.163  136.350 -165.225
4741   79.727  138.227  176.290
4742  -89.782  127.793 -174.524
4743 -171.275  141.403 -170.621
4744  -78.388  131.886 -164.944
4745   28.286  139.969 -170.713
4746 -102.697  141.026 -157.939
4747  159.539  115.315 -161.939
4748  177.779  136.960 -174.239
4749  -81.592  133.151 -167.646
4750   36.572  113.925 -146.305
4751  129.090  141.661 -140.426
4752   15.706  153.323  179.804
4753  165.282  146.551 -172.967
4754   43.517  143.885  165.867
4755  -22.921  142.070 -175.862
4756  -91.533  149.953  179.733
4757  128.227  130.602  174.681
4758  149.090  143.735 -164.179
4759  110.218  139.762 -167.478
4760   -9.598  126.628 -170.050
4761  163.749  142.973 -171.566
4762  136.780  145.304 -152.046
4763 -142.442  128.104 -174.481
4764   26.367  153.073  171.096
4765 -178.735  144.901 -178.860
4766   66.349  141.869 -173.770
4767  -77.300  149.917 -177.756
4768 -174.767  149.039 -169.797
4769  -81.686  141.817 -175.616
4770  166.501  150.242 -158.653
4771  -50.143  131.274 -174.941
4772   22.153  130.099 -168.801
4773   29.227  119.650 -154.569
4774   21.610  135.080 -173.353
4775   27.865  148.987 -175.599
4776   10.369  133.123 -164.434
4777 -101.242  132.506 -151.941
4778  -50.504  138.428 -174.184
4779   -6.857  133.749  175.157
4780   30.973  128.885 -173.385
4781   70.054  130.966 -173.046
4782  -83.691  143.882 -168.265
4783  -50.220  138.476 -165.610
4784   59.744  130.496 -177.713
4785   30.929  142.100 -162.116
4786   35.831  143.963  165.520
4787  -19.177  144.052 -176.933
4788 -106.680  144.469 -170.379
4789 -175.142  144.315  171.561
4790  153.481  130.642 -178.987
4791   15.622  136.454  176.767
4792   48.765  121.204  178.716
4793   45.177  137.772  173.892
4794  -64.024  131.982  164.186
4795   53.521  134.660 -178.498
4796  130.847  133.921 -167.961
4797  160.650  137.097 -167.888
4798  162.643  137.890 -163.041
4799   75.336  132.393 -175.129
4800 -106.863  130.699 -165.420
4801  165.619  125.695 -159.213
4802  130.984  120.271  175.719
4803 -147.711  131.235 -171.643
4804  165.285  143.440 -174.611
4805  -68.143  155.251 -179.297
4806   25.915  154.636  170.161
4807   37.688  145.832  175.770
4808  -73.631  163.681  174.279
4809 -108.457  159.942  165.613
4810  114.670  148.185  168.694
4811  -37.244  148.135  163.325
4812  -97.741  146.816  160.109
4813   -9.707  155.713 -177.077
4814  145.956  132.606 -167.643
4815  -66.928  144.610 -161.110
4816   51.841  144.966  179.502
4817  178.860  133.390 -174.866
4818 -178.443  137.470 -175.707
4819 -172.222  138.943  169.694
4820  -76.221  145.320 -166.591
4821 -126.657  127.293 -169.732
4822   44.290  156.174 -174.442
4823  153.695  137.010 -169.837
4824  -61.353  128.451  178.794
4825   54.754  132.705  155.101
4826  -59.296  134.044 -175.146
4827  -59.384  140.748  156.815
4828  128.936  148.825  165.778
4829  175.002  132.641  174.815
4830 -160.517  128.651 -165.247
4831   53.697  141.824 -168.185
4832   41.885  144.720 -167.037
4833   41.431  141.489 -178.546
4834  134.936  156.168  179.895
4835  146.035  147.285 -177.746
4836  145.394  142.816 -174.827
4837    0.888  135.218 -168.108
4838  -83.012  136.785  176.275
4839  148.949  142.799  170.743
4840  -75.694  151.586  176.946
4841 -135.127  102.787  170.956
4842   59.999  143.226  179.260
4843   -6.223  158.417  179.465
4844 -132.978  141.977  160.619
4845   21.206  136.280  173.875
4846   74.530  133.557 -179.554
4847 -120.312  147.423 -166.703
4848 -108.905  128.941 -178.257
4849  157.083  123.485  175.897
4850  161.395  149.033  168.393
4851  -66.917  140.279 -173.703
4852 -112.189  149.774 -179.214
4853 -136.315  150.873  174.752
4854  110.261  126.850  162.507
4855   48.930  142.964 -171.245
4856  -62.732  144.278 -179.037
4857 -100.452  132.854 -159.992
4858   93.979  148.998 -174.844
4859  165.656  127.481  175.540
4860   33.049  129.704  166.422
4861   78.763  119.695  151.424
4862  -49.646  124.367  174.340
4863   63.231   97.608  163.518
4864  -61.231  134.225 -164.900
4865   37.827  135.116  178.467
4866  157.524  134.270  154.659
4867  152.514  150.265 -175.807
4868  -72.260  137.604 -167.195
4869  -26.469  121.620 -170.025
4870   40.937  132.842 -164.204
4871  -23.772  142.163 -158.359
4872 -153.727  147.051 -172.280
4873  -61.480  131.880 -166.270
4874  158.944  137.468 -164.287
4875  174.302  125.922 -178.871
4876  -63.669  131.627 -173.068
4877  -78.486  127.945  179.046
4878  -85.109  124.358 -175.102
4879  -59.074  134.867  177.114
4880  -95.899  122.199  175.556
4881  139.716  126.542 -173.188
4882 -166.777  116.523 -173.927
4883  141.067  140.501 -179.264
4884   22.185  148.114 -171.334
4885  140.053  134.132 -179.389
4886  -51.300  114.646  174.589
4887   21.407  129.672 -178.972
4888   46.440  141.205 -169.684
4889  -82.549  127.777 -164.722
4890  143.864  143.771 -154.605
4891 -107.442  130.404 -156.618
4892    1.304  142.533 -166.082
4893  -36.646  148.696  179.663
4894   54.836  119.933 -172.112
4895  146.389  143.026 -165.351
4896  -37.984  133.461 -172.503
4897  157.105  136.088 -171.900
4898  -21.389  146.979 -163.022
4899  -92.351  128.934  174.265
4900   11.610  141.170 -172.473
4901  167.026  131.667 -150.860
4902 -110.338  143.947 -171.264
4903  121.502  140.397 -162.370
4904   98.210  152.944 -176.791
4905  -90.410  146.953  174.127
4906 -172.016  130.325  164.928
4907   16.611  128.820  169.053
4908  -24.796  134.824 -170.143
4909  -32.324  125.996  172.017
4910   82.215  127.438 -172.761
4911  -88.647  149.703 -178.889
4912  -25.646  142.460 -177.566
4913  171.471  141.421  161.168
4914  -66.748  145.273 -169.497
4915  129.321  156.304 -167.505
4916  141.641  120.231 -172.112
4917   75.493  117.711 -173.928
4918  126.805  132.341 -147.096
4919  -84.127  125.379 -155.969
4920  -37.183  127.488 -160.057
4921  -98.203  137.539 -152.387
4922   37.298  121.810 -141.033
4923  129.785  119.195 -159.675
4924  142.995  141.508 -164.888
4925  -83.857  103.839 -170.295
4926   70.592  110.688 -164.961
4927    0.350  124.243 -146.008
4928 -178.589  125.797 -150.857
4929 -116.427  125.728 -168.043
4930   43.370  141.156 -144.921
4931  -77.457  122.993 -140.139
4932  -98.569  134.082 -145.458
4933 -171.855  119.597 -151.275
4934 -169.655  135.579 -170.101
4935  -74.957  139.804 -161.511
4936   76.052  127.233 -158.241
4937   48.334  126.779 -145.194
4938  -65.354  111.221 -167.972
4939  -14.239  135.063 -173.758
4940  -52.298  133.301 -174.172
4941  176.462  148.538 -168.304
4942   69.671  130.694 -163.693
4943   45.024  131.691 -172.602
4944 -156.709  130.784 -168.689
4945  163.846  133.331 -162.295
4946  -75.770  121.501 -162.613
4947 -139.092  139.594 -155.156
4948  120.125  144.365 -158.018
4949  145.816  142.725 -167.071
4950 -148.103   58.279 -165.264
4951  154.816  147.603 -172.302
4952   56.308  141.880  175.305
4953   53.282  141.842 -162.905
4954  145.793  133.683  177.723
4955  -64.632  129.377 -172.576
4956  -50.861  141.662 -179.078
4957  -50.382  142.731 -164.281
4958 -110.180  144.622 -173.153
4959   35.587  152.333 -170.514
4960  134.221  135.339 -162.350
4961 -102.704  154.056 -163.514
4962    0.695  137.569 -159.023
4963  -84.892  128.758 -163.784
4964  156.359  130.119 -178.084
4965   94.858  151.315 -165.289
4966  143.504  158.985 -179.527
4967   59.384  129.917 -177.481
4968  -59.431  142.200 -174.353
4969   44.352  135.370 -162.375
4970    4.607  126.734  176.822
4971  -92.192  140.180 -167.726
4972  161.799  146.055 -164.299
4973   16.241  132.649 -155.137
4974   23.885  141.318 -162.124
4975  109.572  138.200 -169.259
4976  -71.395  144.489 -179.082
4977 -165.836  150.455 -169.975
4978 -139.422  144.517 -178.087
4979  -61.969  146.964 -174.247
4980   92.925  119.746  177.917
4981 -126.495  153.373  159.377
4982 -170.304  124.923 -164.549
4983  -33.621  134.999 -156.762
4984   66.589  145.158 -166.133
4985  113.266  147.590 -173.933
4986 -104.954  139.427 -171.732
4987   99.036  133.645 -159.123
4988  173.307  128.149 -162.701
4989 -112.022  144.084 -165.570
4990  174.094  130.570 -171.027
4991   15.035  120.589 -158.699
4992 -103.066  126.604 -172.317
4993  151.348  142.588 -154.368
4994   43.087  139.618 -174.131
4995  149.414  150.248  179.603
4996   16.520  144.953  166.036
4997   19.019  146.486 -169.286
4998  -45.230  148.779 -177.534
4999  -99.079  152.079  176.883
5000   38.522  138.850  171.949
5001  -70.774  138.851 -176.812
